date,L1_H1,n_unb,n_symbols,n_edges,balance_rate
2019-07-04,1.129957,38.0,39,214.0,0.7841
2019-07-05,0.987803,38.0,39,224.0,0.7957
2019-07-06,1.026357,22.0,39,231.0,0.886
2019-07-07,1.04215,32.0,39,254.0,0.8519
2019-07-08,1.262077,31.0,39,249.0,0.8531
2019-07-09,1.276976,26.0,39,244.0,0.8738
2019-07-10,1.223846,29.0,39,251.0,0.8638
2019-07-11,1.36254,24.0,39,242.0,0.8824
2019-07-12,1.41403,20.0,39,237.0,0.8995
2019-07-13,1.227328,22.0,39,238.0,0.89
2019-07-14,1.380139,26.0,39,238.0,0.87
2019-07-15,1.256014,20.0,39,221.0,0.8907
2019-07-16,1.128668,16.0,39,209.0,0.9064
2019-07-17,1.213432,12.0,39,202.0,0.9268
2019-07-18,1.363966,19.0,39,198.0,0.8812
2019-07-19,1.401262,6.0,39,180.0,0.9577
2019-07-20,1.599337,25.0,39,182.0,0.8264
2019-07-21,1.392873,15.0,39,183.0,0.8966
2019-07-22,1.350781,27.0,39,179.0,0.8085
2019-07-23,1.459169,31.0,39,173.0,0.7704
2019-07-24,1.222749,17.0,39,186.0,0.8851
2019-07-25,1.35938,27.0,39,186.0,0.8176
2019-07-26,1.190675,39.0,39,198.0,0.7562
2019-07-27,1.192279,18.0,39,204.0,0.8916
2019-07-28,1.338474,18.0,39,212.0,0.8966
2019-07-29,1.185222,43.0,39,200.0,0.7346
2019-07-30,1.087754,34.0,39,196.0,0.7848
2019-07-31,1.400799,25.0,39,185.0,0.8299
2019-08-01,1.193896,45.0,39,205.0,0.7305
2019-08-02,1.250877,38.0,39,230.0,0.8021
2019-08-03,1.243157,40.0,39,233.0,0.7949
2019-08-04,1.254428,32.0,39,241.0,0.8424
2019-08-05,0.825204,15.0,39,313.0,0.9455
2019-08-06,1.072165,24.0,39,281.0,0.9012
2019-08-07,1.03135,23.0,39,278.0,0.9042
2019-08-08,0.932186,18.0,39,284.0,0.9268
2019-08-09,0.902049,20.0,39,281.0,0.9177
2019-08-10,0.82969,18.0,39,281.0,0.9259
2019-08-11,0.875762,20.0,39,285.0,0.919
2019-08-12,0.840393,20.0,39,270.0,0.9138
2019-08-13,0.934193,19.0,39,291.0,0.9249
2019-08-14,0.724316,18.0,39,271.0,0.9227
2019-08-15,1.052629,18.0,39,275.0,0.9241
2019-08-16,0.972127,20.0,39,274.0,0.9153
2019-08-17,0.878758,18.0,39,284.0,0.9268
2019-08-18,0.829845,18.0,39,279.0,0.9253
2019-08-19,0.869343,13.0,39,281.0,0.9465
2019-08-20,0.810785,14.0,39,276.0,0.9412
2019-08-21,0.756455,8.0,39,277.0,0.9665
2019-08-22,0.871443,9.0,39,276.0,0.9622
2019-08-23,0.89875,9.0,39,278.0,0.9625
2019-08-24,0.966605,9.0,39,286.0,0.9637
2019-08-25,0.973471,9.0,39,294.0,0.9648
2019-08-26,0.905752,12.0,39,285.0,0.9514
2019-08-27,0.927413,10.0,39,276.0,0.958
2019-08-28,0.907269,10.0,39,281.0,0.9588
2019-08-29,0.824553,13.0,39,284.0,0.9472
2019-08-30,0.744053,14.0,39,295.0,0.9455
2019-08-31,0.84715,15.0,39,296.0,0.9419
2019-09-01,0.828601,13.0,39,312.0,0.9526
2019-09-02,0.738715,14.0,39,312.0,0.9489
2019-09-03,0.724278,9.0,39,305.0,0.9663
2019-09-04,0.905773,19.0,39,333.0,0.9356
2019-09-05,0.833203,15.0,39,334.0,0.9493
2019-09-06,0.82381,15.0,39,341.0,0.9505
2019-09-07,0.888988,16.0,39,348.0,0.9484
2019-09-08,0.869598,16.0,39,351.0,0.9489
2019-09-09,0.803762,21.0,39,347.0,0.932
2019-09-10,0.826228,22.0,39,342.0,0.9276
2019-09-11,0.955471,17.0,39,347.0,0.945
2019-09-12,0.932502,11.0,39,343.0,0.9639
2019-09-13,0.93537,32.0,39,315.0,0.8845
2019-09-14,0.965188,13.0,39,316.0,0.9532
2019-09-15,0.972466,17.0,39,317.0,0.9391
2019-09-16,1.014841,9.0,39,290.0,0.9643
2019-09-17,0.922259,8.0,39,288.0,0.968
2019-09-18,0.799731,19.0,39,292.0,0.9252
2019-09-19,0.819388,14.0,39,285.0,0.9433
2019-09-20,0.90311,21.0,39,291.0,0.917
2019-09-21,0.880364,18.0,39,298.0,0.9308
2019-09-22,1.000547,22.0,39,274.0,0.9068
2019-09-23,0.937804,14.0,39,275.0,0.9409
2019-09-24,0.833986,15.0,39,279.0,0.9378
2019-09-25,0.857929,11.0,39,292.0,0.9567
2019-09-26,0.984799,18.0,39,339.0,0.9402
2019-09-27,0.871546,14.0,39,334.0,0.9527
2019-09-28,0.94261,41.0,39,351.0,0.869
2019-09-29,1.00104,41.0,39,355.0,0.8707
2019-09-30,1.109218,35.0,39,346.0,0.8864
2019-10-01,0.995258,45.0,39,340.0,0.851
2019-10-02,0.947351,26.0,39,342.0,0.9145
2019-10-03,1.410899,52.0,39,300.0,0.8015
2019-10-04,1.20854,21.0,39,301.0,0.9202
2019-10-05,1.404625,51.0,39,257.0,0.7671
2019-10-06,1.554595,28.0,39,260.0,0.8739
2019-10-07,1.59343,52.0,39,257.0,0.7626
2019-10-08,1.431768,53.0,39,254.0,0.7546
2019-10-09,1.554143,50.0,39,265.0,0.7797
2019-10-10,1.417088,36.0,39,268.0,0.8435
2019-10-11,1.157586,42.0,39,300.0,0.8397
2019-10-12,1.275987,46.0,39,299.0,0.8238
2019-10-13,1.240856,44.0,39,306.0,0.8358
2019-10-14,1.154796,22.0,39,288.0,0.912
2019-10-15,1.156558,44.0,39,280.0,0.8182
2019-10-16,1.055887,14.0,39,298.0,0.9462
2019-10-17,1.066286,17.0,39,298.0,0.9346
2019-10-18,1.030217,22.0,39,293.0,0.9137
2019-10-19,0.960088,16.0,39,298.0,0.9385
2019-10-20,0.968523,16.0,39,300.0,0.9389
2019-10-21,0.98037,11.0,39,296.0,0.9574
2019-10-22,1.040266,13.0,39,284.0,0.9472
2019-10-23,1.155859,16.0,39,279.0,0.9336
2019-10-24,1.303479,58.0,39,279.0,0.7593
2019-10-25,1.565577,46.0,39,261.0,0.7937
2019-10-26,1.465219,44.0,39,259.0,0.8009
2019-10-27,1.253193,31.0,39,271.0,0.867
2019-10-28,1.011441,6.0,39,265.0,0.9736
2019-10-29,0.911124,11.0,39,254.0,0.9491
2019-10-30,0.941383,9.0,39,262.0,0.9598
2019-10-31,1.098551,7.0,39,264.0,0.969
2019-11-01,1.248581,17.0,39,241.0,0.9163
2019-11-02,1.128484,15.0,39,248.0,0.9289
2019-11-03,1.109242,21.0,39,255.0,0.9037
2019-11-04,1.053383,16.0,39,249.0,0.9245
2019-11-05,1.220928,14.0,39,245.0,0.9327
2019-11-06,1.120566,15.0,39,243.0,0.9272
2019-11-07,1.091766,16.0,39,234.0,0.9184
2019-11-08,1.301717,11.0,39,235.0,0.9442
2019-11-09,1.27486,28.0,39,231.0,0.8549
2019-11-10,0.902095,22.0,39,288.0,0.912
2019-11-11,0.927796,19.0,39,271.0,0.9188
2019-11-12,0.934969,20.0,39,265.0,0.9119
2019-11-13,0.977259,19.0,39,243.0,0.9078
2019-11-14,0.96291,26.0,39,248.0,0.8762
2019-11-15,1.349833,22.0,39,265.0,0.9035
2019-11-16,1.346888,28.0,39,267.0,0.8783
2019-11-17,1.051696,26.0,39,258.0,0.8824
2019-11-18,1.034234,30.0,39,260.0,0.8655
2019-11-19,1.037739,23.0,39,259.0,0.8964
2019-11-20,1.053543,26.0,39,253.0,0.8791
2019-11-21,1.140177,16.0,39,251.0,0.9249
2019-11-22,1.078014,28.0,39,264.0,0.8761
2019-11-23,1.052741,55.0,39,287.0,0.7791
2019-11-24,0.904182,30.0,39,277.0,0.8745
2019-11-25,0.968895,21.0,39,255.0,0.9032
2019-11-26,1.26628,21.0,39,248.0,0.9
2019-11-27,1.333309,28.0,39,255.0,0.871
2019-11-28,1.018832,25.0,39,250.0,0.8821
2019-11-29,1.160448,14.0,39,276.0,0.9412
2019-11-30,1.19483,27.0,39,248.0,0.8714
2019-12-01,1.020443,28.0,39,232.0,0.8557
2019-12-02,1.31651,31.0,39,195.0,0.8025
2019-12-03,0.943394,40.0,39,245.0,0.8077
2019-12-04,0.698498,39.0,39,252.0,0.8186
2019-12-05,1.192614,22.0,39,242.0,0.8922
2019-12-06,1.187582,22.0,39,256.0,0.8991
2019-12-07,1.265418,25.0,39,265.0,0.8899
2019-12-08,1.092982,25.0,39,267.0,0.8908
2019-12-09,1.192951,28.0,39,241.0,0.8621
2019-12-10,1.233929,20.0,39,236.0,0.899
2019-12-11,1.184041,27.0,39,233.0,0.8615
2019-12-12,1.499322,20.0,39,220.0,0.8901
2019-12-13,1.289793,24.0,39,224.0,0.871
2019-12-14,1.295997,23.0,39,224.0,0.8763
2019-12-15,1.234056,30.0,39,232.0,0.8454
2019-12-16,0.977057,42.0,39,251.0,0.8028
2019-12-17,0.851792,11.0,39,238.0,0.945
2019-12-18,0.914563,16.0,39,240.0,0.9208
2019-12-19,1.034772,11.0,39,239.0,0.9453
2019-12-20,1.064855,26.0,39,233.0,0.8673
2019-12-21,1.067076,24.0,39,242.0,0.8829
2019-12-22,1.196735,23.0,39,253.0,0.8935
2019-12-23,1.15246,21.0,39,251.0,0.9019
2019-12-24,1.121924,21.0,39,244.0,0.8986
2019-12-25,1.051036,26.0,39,259.0,0.8824
2019-12-26,1.073431,19.0,39,262.0,0.9152
2019-12-27,0.940795,10.0,39,262.0,0.9554
2019-12-28,0.968856,11.0,39,269.0,0.9524
2019-12-29,1.056095,28.0,39,265.0,0.8767
2019-12-30,1.209279,15.0,39,251.0,0.9299
2019-12-31,1.097933,12.0,39,242.0,0.9415
2020-01-01,1.375489,27.0,39,276.0,0.887
2020-01-02,1.174463,27.0,39,239.0,0.8663
2020-01-03,1.134599,13.0,39,250.0,0.9387
2020-01-04,1.212845,15.0,39,251.0,0.9296
2020-01-05,1.244607,22.0,39,263.0,0.9022
2020-01-06,1.351828,15.0,39,253.0,0.9302
2020-01-07,1.580709,36.0,39,242.0,0.8235
2020-01-08,1.062089,12.0,39,279.0,0.9502
2020-01-09,0.987728,24.0,39,283.0,0.902
2020-01-10,0.902353,20.0,39,277.0,0.9163
2020-01-11,0.837041,60.0,39,299.0,0.7701
2020-01-12,1.132794,43.0,39,288.0,0.828
2020-01-13,1.079302,40.0,39,284.0,0.8374
2020-01-14,1.12479,38.0,39,279.0,0.8423
2020-01-15,1.148952,18.0,39,255.0,0.9171
2020-01-16,1.414417,43.0,39,241.0,0.7882
2020-01-17,1.352801,29.0,39,240.0,0.8564
2020-01-18,1.448726,25.0,39,242.0,0.8775
2020-01-19,1.317052,52.0,39,252.0,0.757
2020-01-20,1.320991,39.0,39,245.0,0.8116
2020-01-21,1.415255,31.0,39,255.0,0.8571
2020-01-22,1.759962,21.0,39,254.0,0.9028
2020-01-23,1.70212,43.0,39,241.0,0.7882
2020-01-24,1.555137,36.0,39,208.0,0.7882
2020-01-25,1.548826,48.0,39,217.0,0.7318
2020-01-26,1.507839,51.0,39,223.0,0.7243
2020-01-27,1.11402,25.0,39,252.0,0.8832
2020-01-28,0.946523,14.0,39,255.0,0.9355
2020-01-29,1.156901,11.0,39,256.0,0.9495
2020-01-30,0.892448,9.0,39,257.0,0.9589
2020-01-31,0.907649,48.0,39,253.0,0.7767
2020-02-01,0.832107,14.0,39,269.0,0.9394
2020-02-02,0.932502,14.0,39,274.0,0.9407
2020-02-03,1.004393,13.0,39,260.0,0.9414
2020-02-04,1.087963,33.0,39,276.0,0.8613
2020-02-05,1.045234,28.0,39,299.0,0.8927
2020-02-06,0.946895,30.0,39,306.0,0.8881
2020-02-07,1.011965,17.0,39,319.0,0.9395
2020-02-08,1.011481,29.0,39,313.0,0.8945
2020-02-09,1.218269,45.0,39,329.0,0.8454
2020-02-10,1.357761,45.0,39,321.0,0.841
2020-02-11,1.355202,37.0,39,311.0,0.8645
2020-02-12,1.203538,27.0,39,318.0,0.9036
2020-02-13,1.134954,28.0,39,320.0,0.9007
2020-02-14,1.358714,38.0,39,318.0,0.8643
2020-02-15,1.220016,26.0,39,317.0,0.9068
2020-02-16,1.325547,29.0,39,313.0,0.8945
2020-02-17,1.25229,28.0,39,310.0,0.8971
2020-02-18,1.070165,25.0,39,298.0,0.9038
2020-02-19,1.048165,20.0,39,289.0,0.9203
2020-02-20,1.112901,24.0,39,274.0,0.8983
2020-02-21,1.151703,13.0,39,275.0,0.9451
2020-02-22,1.098686,15.0,39,279.0,0.9378
2020-02-23,1.075342,24.0,39,287.0,0.9036
2020-02-24,0.660368,34.0,39,337.0,0.8863
2020-02-25,0.72045,30.0,39,319.0,0.8932
2020-02-26,0.614115,25.0,39,314.0,0.9094
2020-02-27,0.841982,15.0,39,331.0,0.9488
2020-02-28,0.528682,11.0,39,353.0,0.9651
2020-02-29,0.577278,25.0,39,370.0,0.9247
2020-03-01,0.651052,33.0,39,377.0,0.9027
2020-03-02,0.415874,46.0,39,336.0,0.8456
2020-03-03,0.688499,25.0,39,343.0,0.918
2020-03-04,0.805577,24.0,39,332.0,0.9184
2020-03-05,0.391252,26.0,39,333.0,0.9119
2020-03-06,0.478674,17.0,39,346.0,0.9448
2020-03-07,0.531544,12.0,39,348.0,0.9613
2020-03-08,0.434668,16.0,39,351.0,0.9489
2020-03-09,0.433737,46.0,39,395.0,0.8711
2020-03-10,0.45314,15.0,39,389.0,0.9573
2020-03-11,0.734012,34.0,39,374.0,0.8988
2020-03-12,0.746262,23.0,39,380.0,0.9327
2020-03-13,0.545781,54.0,39,396.0,0.8492
2020-03-14,0.494647,69.0,39,399.0,0.8089
2020-03-15,0.501901,57.0,39,398.0,0.8417
2020-03-16,0.696354,34.0,39,381.0,0.9009
2020-03-17,0.615514,26.0,39,381.0,0.9242
2020-03-18,0.750281,42.0,39,385.0,0.879
2020-03-19,1.244923,15.0,39,385.0,0.9568
2020-03-20,1.036521,47.0,39,361.0,0.8545
2020-03-21,1.050637,48.0,39,361.0,0.8514
2020-03-22,1.106366,64.0,39,365.0,0.8043
2020-03-23,0.974438,54.0,39,364.0,0.8344
2020-03-24,0.978089,43.0,39,369.0,0.8701
2020-03-25,0.982782,40.0,39,359.0,0.8754
2020-03-26,1.108225,41.0,39,350.0,0.8686
2020-03-27,1.046212,41.0,39,345.0,0.8664
2020-03-28,1.006331,39.0,39,347.0,0.8738
2020-03-29,0.895349,40.0,39,353.0,0.873
2020-03-30,0.993994,36.0,39,343.0,0.882
2020-03-31,0.986208,40.0,39,346.0,0.8701
2020-04-01,0.97115,51.0,39,333.0,0.8271
2020-04-02,0.942262,39.0,39,326.0,0.8646
2020-04-03,1.015177,46.0,39,327.0,0.8408
2020-04-04,1.052593,41.0,39,329.0,0.8591
2020-04-05,1.078536,29.0,39,328.0,0.9
2020-04-06,0.963121,35.0,39,339.0,0.8837
2020-04-07,0.876732,58.0,39,333.0,0.8034
2020-04-08,0.829609,46.0,39,339.0,0.8472
2020-04-09,0.800571,40.0,39,327.0,0.8616
2020-04-10,0.965893,38.0,39,326.0,0.8681
2020-04-11,1.16515,39.0,39,348.0,0.8742
2020-04-12,1.086181,36.0,39,351.0,0.885
2020-04-13,1.125025,37.0,39,352.0,0.8822
2020-04-14,1.071258,30.0,39,350.0,0.9038
2020-04-15,1.08707,24.0,39,332.0,0.9184
2020-04-16,0.773852,66.0,39,321.0,0.7668
2020-04-17,0.948274,29.0,39,350.0,0.9071
2020-04-18,0.971313,33.0,39,336.0,0.8893
2020-04-19,0.73189,15.0,39,350.0,0.9519
2020-04-20,0.793529,15.0,39,343.0,0.9508
2020-04-21,0.7093,14.0,39,342.0,0.9539
2020-04-22,0.554589,29.0,39,360.0,0.9099
2020-04-23,0.688281,18.0,39,338.0,0.94
2020-04-24,0.936769,11.0,39,343.0,0.9639
2020-04-25,0.734184,12.0,39,373.0,0.9642
2020-04-26,0.823759,10.0,39,333.0,0.9661
2020-04-27,0.817679,9.0,39,332.0,0.9694
2020-04-28,0.870725,9.0,39,326.0,0.9688
2020-04-29,0.889081,7.0,39,351.0,0.9776
2020-04-30,0.807605,14.0,39,353.0,0.9556
2020-05-01,1.005402,7.0,39,366.0,0.9787
2020-05-02,1.001819,21.0,39,363.0,0.9354
2020-05-03,0.941541,12.0,39,389.0,0.9658
2020-05-04,1.100405,10.0,39,372.0,0.9701
2020-05-05,1.051535,10.0,39,373.0,0.9701
2020-05-06,1.025234,40.0,39,297.0,0.8456
2020-05-07,0.856276,27.0,39,315.0,0.9025
2020-05-08,0.919162,24.0,39,333.0,0.9189
2020-05-09,1.029979,37.0,39,352.0,0.8822
2020-05-10,0.759552,28.0,39,340.0,0.9073
2020-05-11,0.761363,30.0,39,341.0,0.901
2020-05-12,0.791047,25.0,39,322.0,0.912
2020-05-13,0.716153,12.0,39,325.0,0.9582
2020-05-14,0.726557,8.0,39,314.0,0.971
2020-05-15,0.839899,21.0,39,284.0,0.9146
2020-05-16,0.773249,17.0,39,290.0,0.9325
2020-05-17,0.577134,22.0,39,296.0,0.9147
2020-05-18,0.788969,17.0,39,305.0,0.9363
2020-05-19,0.902005,7.0,39,302.0,0.9735
2020-05-20,0.716532,23.0,39,300.0,0.9122
2020-05-21,0.937197,15.0,39,272.0,0.9359
2020-05-22,0.873728,40.0,39,241.0,0.803
2020-05-23,0.724565,25.0,39,248.0,0.881
2020-05-24,0.725325,23.0,39,256.0,0.8945
2020-05-25,0.795127,23.0,39,253.0,0.893
2020-05-26,0.973505,16.0,39,252.0,0.9252
2020-05-27,0.982269,30.0,39,250.0,0.8585
2020-05-28,0.995748,38.0,39,252.0,0.8224
2020-05-29,0.973776,26.0,39,237.0,0.8693
2020-05-30,1.143024,20.0,39,252.0,0.9065
2020-05-31,1.045973,14.0,39,239.0,0.9303
2020-06-01,0.780619,15.0,39,231.0,0.9223
2020-06-02,0.715543,13.0,39,226.0,0.9309
2020-06-03,0.526888,38.0,39,248.0,0.819
2020-06-04,0.654785,12.0,39,244.0,0.9417
2020-06-05,0.718471,9.0,39,254.0,0.9583
2020-06-06,1.068537,11.0,39,258.0,0.95
2020-06-07,0.968153,7.0,39,256.0,0.9679
2020-06-08,0.922652,10.0,39,247.0,0.9522
2020-06-09,0.94958,9.0,39,246.0,0.9567
2020-06-10,0.796072,7.0,39,242.0,0.9657
2020-06-11,0.697353,12.0,39,285.0,0.9514
2020-06-12,0.940583,7.0,39,290.0,0.9722
2020-06-13,0.767386,20.0,39,294.0,0.9219
2020-06-14,0.69829,12.0,39,302.0,0.9545
2020-06-15,0.922333,21.0,39,294.0,0.918
2020-06-16,0.793909,14.0,39,303.0,0.9472
2020-06-17,0.742778,6.0,39,313.0,0.9782
2020-06-18,0.738019,10.0,39,319.0,0.9644
2020-06-19,0.932854,19.0,39,326.0,0.934
2020-06-20,0.782994,19.0,39,340.0,0.9371
2020-06-21,0.744658,13.0,39,342.0,0.9572
2020-06-22,0.779061,12.0,39,334.0,0.9595
2020-06-23,0.818506,15.0,39,343.0,0.9508
2020-06-24,0.854652,27.0,39,354.0,0.9146
2020-06-25,1.010894,22.0,39,346.0,0.9286
2020-06-26,0.922976,11.0,39,351.0,0.9649
2020-06-27,1.134921,41.0,39,356.0,0.8711
2020-06-28,1.159323,35.0,39,369.0,0.8943
2020-06-29,1.119479,14.0,39,352.0,0.9556
2020-06-30,1.056389,42.0,39,347.0,0.8645
2020-07-01,0.81364,13.0,39,350.0,0.9585
2020-07-02,1.013741,22.0,39,350.0,0.9297
2020-07-03,1.010787,17.0,39,338.0,0.9435
2020-07-04,0.804483,18.0,39,351.0,0.9425
2020-07-05,0.692612,32.0,39,335.0,0.8923
2020-07-06,0.798196,11.0,39,341.0,0.9637
2020-07-07,0.782328,15.0,39,339.0,0.9502
2020-07-08,0.788551,22.0,39,340.0,0.9272
2020-07-09,0.847819,22.0,39,345.0,0.9283
2020-07-10,0.701315,13.0,39,343.0,0.9574
2020-07-11,0.79923,10.0,39,293.0,0.9608
2020-07-12,0.772826,15.0,39,299.0,0.9425
2020-07-13,0.741214,16.0,39,286.0,0.9355
2020-07-14,0.828907,15.0,39,287.0,0.9398
2020-07-15,0.674255,24.0,39,292.0,0.9055
2020-07-16,0.706486,29.0,39,276.0,0.8782
2020-07-17,0.625193,30.0,39,283.0,0.8776
2020-07-18,0.789206,35.0,39,287.0,0.8594
2020-07-19,0.747636,12.0,39,299.0,0.954
2020-07-20,0.821408,13.0,39,286.0,0.9476
2020-07-21,0.676697,30.0,39,273.0,0.8723
2020-07-22,0.763871,31.0,39,267.0,0.8646
2020-07-23,0.814555,18.0,39,264.0,0.9204
2020-07-24,1.176587,19.0,39,257.0,0.9132
2020-07-25,1.582978,19.0,39,246.0,0.9087
2020-07-26,1.635838,20.0,39,249.0,0.9052
2020-07-27,1.555538,26.0,39,237.0,0.8693
2020-07-28,1.616613,24.0,39,249.0,0.8863
2020-07-29,1.516354,26.0,39,231.0,0.8653
2020-07-30,1.414188,24.0,39,256.0,0.8899
2020-07-31,1.493669,62.0,39,257.0,0.7169
2020-08-01,1.32307,42.0,39,258.0,0.8091
2020-08-02,1.312295,49.0,39,261.0,0.7803
2020-08-03,1.241036,30.0,39,294.0,0.8828
2020-08-04,1.180704,34.0,39,280.0,0.8595
2020-08-05,1.298475,38.0,39,265.0,0.8326
2020-08-06,1.111868,49.0,39,256.0,0.7752
2020-08-07,1.244398,64.0,39,252.0,0.7009
2020-08-08,1.439781,44.0,39,246.0,0.7885
2020-08-09,1.259874,43.0,39,238.0,0.785
2020-08-10,1.493982,52.0,39,247.0,0.7512
2020-08-11,1.188985,40.0,39,252.0,0.8131
2020-08-12,0.970082,36.0,39,256.0,0.8349
2020-08-13,0.876763,46.0,39,262.0,0.7946
2020-08-14,0.809089,57.0,39,272.0,0.7564
2020-08-15,0.854924,72.0,39,278.0,0.7
2020-08-16,0.932975,72.0,39,281.0,0.7037
2020-08-17,1.002943,57.0,39,273.0,0.7574
2020-08-18,1.057892,55.0,39,270.0,0.7629
2020-08-19,1.050814,47.0,39,264.0,0.792
2020-08-20,1.056999,45.0,39,252.0,0.7897
2020-08-21,1.043885,46.0,39,257.0,0.79
2020-08-22,0.982929,37.0,39,247.0,0.823
2020-08-23,0.975333,47.0,39,251.0,0.7793
2020-08-24,0.933229,42.0,39,259.0,0.81
2020-08-25,1.058225,49.0,39,246.0,0.7644
2020-08-26,1.070729,22.0,39,246.0,0.8942
2020-08-27,1.226123,40.0,39,239.0,0.801
2020-08-28,0.980567,35.0,39,241.0,0.8276
2020-08-29,0.898563,27.0,39,230.0,0.8594
2020-08-30,1.068071,18.0,39,230.0,0.9062
2020-08-31,1.025603,15.0,39,231.0,0.9223
2020-09-01,1.10886,25.0,39,237.0,0.8744
2020-09-02,0.959073,33.0,39,208.0,0.8059
2020-09-03,0.877056,22.0,39,223.0,0.8811
2020-09-04,0.859592,30.0,39,216.0,0.8324
2020-09-05,0.871814,29.0,39,213.0,0.8352
2020-09-06,1.103167,35.0,39,214.0,0.8011
2020-09-07,1.014179,30.0,39,210.0,0.8256
2020-09-08,1.020205,29.0,39,218.0,0.8389
2020-09-09,1.04025,30.0,39,218.0,0.8333
2020-09-10,0.738248,23.0,39,223.0,0.8757
2020-09-11,0.952277,27.0,39,223.0,0.8541
2020-09-12,0.998266,22.0,39,224.0,0.8817
2020-09-13,0.950355,18.0,39,228.0,0.9053
2020-09-14,0.893259,26.0,39,237.0,0.8693
2020-09-15,0.905588,24.0,39,235.0,0.8782
2020-09-16,0.88494,22.0,39,228.0,0.8842
2020-09-17,0.861931,21.0,39,224.0,0.8871
2020-09-18,0.974266,28.0,39,236.0,0.8586
2020-09-19,1.177627,29.0,39,251.0,0.8638
2020-09-20,1.059254,25.0,39,264.0,0.8894
2020-09-21,1.200464,21.0,39,261.0,0.9058
2020-09-22,1.02742,18.0,39,254.0,0.9167
2020-09-23,1.212256,21.0,39,249.0,0.9005
2020-09-24,1.201125,20.0,39,250.0,0.9057
2020-09-25,1.323076,16.0,39,235.0,0.9188
2020-09-26,1.300637,21.0,39,253.0,0.9023
2020-09-27,1.219469,19.0,39,264.0,0.9159
2020-09-28,1.042351,20.0,39,259.0,0.9095
2020-09-29,0.973216,21.0,39,248.0,0.9
2020-09-30,0.610618,14.0,39,244.0,0.932
2020-10-01,0.85085,17.0,39,239.0,0.9154
2020-10-02,0.881721,14.0,39,241.0,0.931
2020-10-03,0.983439,6.0,39,221.0,0.9672
2020-10-04,1.099591,16.0,39,246.0,0.9231
2020-10-05,0.922856,18.0,39,259.0,0.9189
2020-10-06,0.799142,21.0,39,255.0,0.9037
2020-10-07,0.941872,27.0,39,265.0,0.8811
2020-10-08,0.782518,11.0,39,241.0,0.9458
2020-10-09,0.959301,9.0,39,213.0,0.9486
2020-10-10,1.095624,13.0,39,214.0,0.9261
2020-10-11,0.837267,20.0,39,233.0,0.8974
2020-10-12,0.973926,41.0,39,236.0,0.7929
2020-10-13,0.9584,44.0,39,233.0,0.7744
2020-10-14,1.012951,37.0,39,232.0,0.8093
2020-10-15,1.104855,27.0,39,228.0,0.8579
2020-10-16,1.037428,25.0,39,229.0,0.8691
2020-10-17,1.145509,44.0,39,243.0,0.7854
2020-10-18,1.217281,23.0,39,240.0,0.8861
2020-10-19,1.23517,23.0,39,234.0,0.8827
2020-10-20,1.348436,53.0,39,234.0,0.7296
2020-10-21,1.070576,29.0,39,201.0,0.8221
2020-10-22,0.866871,21.0,39,206.0,0.875
2020-10-23,1.349433,34.0,39,188.0,0.7733
2020-10-24,1.367808,26.0,39,198.0,0.8375
2020-10-25,1.068597,31.0,39,220.0,0.8297
2020-10-26,0.966591,19.0,39,232.0,0.9021
2020-10-27,0.82157,52.0,39,212.0,0.7011
2020-10-28,0.771687,34.0,39,261.0,0.8475
2020-10-29,1.02812,12.0,39,265.0,0.9471
2020-10-30,1.012355,23.0,39,263.0,0.8978
2020-10-31,1.043845,46.0,39,264.0,0.7965
2020-11-01,1.080531,29.0,39,268.0,0.8739
2020-11-02,0.820631,55.0,39,264.0,0.7566
2020-11-03,0.745535,41.0,39,265.0,0.8194
2020-11-04,0.849652,67.0,39,307.0,0.7509
2020-11-05,0.684543,78.0,39,327.0,0.7301
2020-11-06,0.679888,21.0,39,314.0,0.9239
2020-11-07,0.729676,20.0,39,310.0,0.9265
2020-11-08,0.768105,19.0,39,313.0,0.9309
2020-11-09,0.555405,32.0,39,273.0,0.8638
2020-11-10,0.821185,47.0,39,252.0,0.7804
2020-11-11,0.829902,48.0,39,249.0,0.7725
2020-11-12,0.928507,48.0,39,253.0,0.7767
2020-11-13,0.831098,39.0,39,245.0,0.8116
2020-11-14,0.851277,24.0,39,244.0,0.8835
2020-11-15,0.862206,33.0,39,254.0,0.8472
2020-11-16,0.85278,30.0,39,251.0,0.8592
2020-11-17,0.873107,29.0,39,242.0,0.8578
2020-11-18,0.91036,27.0,39,242.0,0.8676
2020-11-19,0.666202,31.0,39,250.0,0.8538
2020-11-20,0.812645,33.0,39,242.0,0.8382
2020-11-21,0.79908,29.0,39,249.0,0.8626
2020-11-22,0.905268,30.0,39,252.0,0.8598
2020-11-23,0.99953,54.0,39,251.0,0.7465
2020-11-24,0.944064,38.0,39,248.0,0.819
2020-11-25,0.807704,31.0,39,241.0,0.8473
2020-11-26,0.86735,32.0,39,236.0,0.8384
2020-11-27,0.720022,26.0,39,220.0,0.8579
2020-11-28,0.767622,34.0,39,238.0,0.8308
2020-11-29,0.91793,38.0,39,239.0,0.8109
2020-11-30,0.768772,35.0,39,233.0,0.8205
2020-12-01,0.892985,23.0,39,221.0,0.875
2020-12-02,0.931468,31.0,39,221.0,0.8315
2020-12-03,1.042157,32.0,39,217.0,0.8222
